Time,POMh,POMo,MOM,DOM,QOM,MBA,MBD
84.0,NaN,NaN,0.13381415267955354,NaN,NaN,NaN,NaN
85.0,NaN,NaN,0.13382384497335775,NaN,NaN,NaN,NaN
86.0,NaN,NaN,0.13383353726716196,NaN,NaN,NaN,NaN
87.0,NaN,NaN,0.13384322956096617,NaN,NaN,NaN,NaN
88.0,NaN,NaN,0.13385292185477038,NaN,NaN,NaN,NaN
89.0,NaN,NaN,0.1338626141485746,NaN,NaN,NaN,NaN
90.0,NaN,NaN,0.1338723064423788,NaN,NaN,NaN,NaN
91.0,NaN,NaN,0.133881998736183,NaN,NaN,NaN,NaN
92.0,NaN,NaN,0.13389169102998721,NaN,NaN,NaN,NaN
93.0,NaN,NaN,0.13390138332379142,NaN,NaN,NaN,NaN
94.0,NaN,NaN,0.13391107561759563,NaN,NaN,NaN,NaN
95.0,NaN,NaN,0.13392076791139984,NaN,NaN,NaN,NaN
96.0,NaN,NaN,0.13393046020520405,NaN,NaN,NaN,NaN
97.0,NaN,NaN,0.13394015249900826,NaN,NaN,NaN,NaN
98.0,NaN,NaN,0.13394984479281247,NaN,NaN,NaN,NaN
99.0,NaN,NaN,0.13395953708661668,NaN,NaN,NaN,NaN
100.0,NaN,NaN,0.13396922938042088,NaN,NaN,NaN,NaN
101.0,NaN,NaN,0.1339789216742251,NaN,NaN,NaN,NaN
102.0,NaN,NaN,0.1339886139680293,NaN,NaN,NaN,NaN
103.0,NaN,NaN,0.1339983062618335,NaN,NaN,NaN,NaN
104.0,NaN,NaN,0.13400799855563772,NaN,NaN,NaN,NaN
105.0,NaN,NaN,0.13401769084944193,NaN,NaN,NaN,NaN
106.0,NaN,NaN,0.13402738314324614,NaN,NaN,NaN,NaN
107.0,NaN,NaN,0.13403707543705035,NaN,NaN,NaN,NaN
108.0,NaN,NaN,0.13404676773085455,NaN,NaN,NaN,NaN
109.0,NaN,NaN,0.13405646002465876,NaN,NaN,NaN,NaN
110.0,NaN,NaN,0.13406615231846297,NaN,NaN,NaN,NaN
111.0,NaN,NaN,0.13407584461226718,NaN,NaN,NaN,NaN
112.0,NaN,NaN,0.1340855369060714,NaN,NaN,NaN,NaN
113.0,NaN,NaN,0.1340952291998756,NaN,NaN,NaN,NaN
114.0,NaN,NaN,0.1341049214936798,NaN,NaN,NaN,NaN
115.0,NaN,NaN,0.13411461378748402,NaN,NaN,NaN,NaN
116.0,NaN,NaN,0.13412430608128822,NaN,NaN,NaN,NaN
117.0,NaN,NaN,0.13413399837509243,NaN,NaN,NaN,NaN
118.0,NaN,NaN,0.13414369066889664,NaN,NaN,NaN,NaN
119.0,NaN,NaN,0.13415338296270085,NaN,NaN,NaN,NaN
120.0,NaN,NaN,0.13416307525650506,NaN,NaN,NaN,NaN
121.0,NaN,NaN,0.13417276755030927,NaN,NaN,NaN,NaN
122.0,NaN,NaN,0.13418245984411348,NaN,NaN,NaN,NaN
123.0,NaN,NaN,0.1341921521379177,NaN,NaN,NaN,NaN
124.0,NaN,NaN,0.1342018444317219,NaN,NaN,NaN,NaN
125.0,NaN,NaN,0.1342115367255261,NaN,NaN,NaN,NaN
126.0,NaN,NaN,0.1342212290193303,NaN,NaN,NaN,NaN
127.0,NaN,NaN,0.13423092131313452,NaN,NaN,NaN,NaN
128.0,NaN,NaN,0.13424061360693873,NaN,NaN,NaN,NaN
129.0,NaN,NaN,0.13425030590074294,NaN,NaN,NaN,NaN
130.0,NaN,NaN,0.13425999819454715,NaN,NaN,NaN,NaN
131.0,NaN,NaN,0.13426969048835136,NaN,NaN,NaN,NaN
132.0,NaN,NaN,0.13427938278215557,NaN,NaN,NaN,NaN
133.0,NaN,NaN,0.13428907507595977,NaN,NaN,NaN,NaN
134.0,NaN,NaN,0.13429876736976398,NaN,NaN,NaN,NaN
135.0,NaN,NaN,0.1343084596635682,NaN,NaN,NaN,NaN
136.0,NaN,NaN,0.1343181519573724,NaN,NaN,NaN,NaN
137.0,NaN,NaN,0.1343278442511766,NaN,NaN,NaN,NaN
138.0,NaN,NaN,0.13433753654498082,NaN,NaN,NaN,NaN
139.0,NaN,NaN,0.13434722883878503,NaN,NaN,NaN,NaN
140.0,NaN,NaN,0.13435692113258924,NaN,NaN,NaN,NaN
141.0,NaN,NaN,0.13436661342639344,NaN,NaN,NaN,NaN
142.0,NaN,NaN,0.13437630572019765,NaN,NaN,NaN,NaN
143.0,NaN,NaN,0.13438599801400186,NaN,NaN,NaN,NaN
144.0,NaN,NaN,0.13439569030780607,NaN,NaN,NaN,NaN
145.0,NaN,NaN,0.13440538260161028,NaN,NaN,NaN,NaN
146.0,NaN,NaN,0.1344150748954145,NaN,NaN,NaN,NaN
147.0,NaN,NaN,0.1344247671892187,NaN,NaN,NaN,NaN
148.0,NaN,NaN,0.1344344594830229,NaN,NaN,NaN,NaN
149.0,NaN,NaN,0.13444415177682711,NaN,NaN,NaN,NaN
150.0,NaN,NaN,0.13445384407063132,NaN,NaN,NaN,NaN
151.0,NaN,NaN,0.13446353636443553,NaN,NaN,NaN,NaN
152.0,NaN,NaN,0.13447322865823974,NaN,NaN,NaN,NaN
153.0,NaN,NaN,0.13448292095204395,NaN,NaN,NaN,NaN
154.0,NaN,NaN,0.13449261324584816,NaN,NaN,NaN,NaN
155.0,NaN,NaN,0.13450230553965237,NaN,NaN,NaN,NaN
156.0,NaN,NaN,0.13451199783345658,NaN,NaN,NaN,NaN
157.0,NaN,NaN,0.13452169012726078,NaN,NaN,NaN,NaN
158.0,NaN,NaN,0.134531382421065,NaN,NaN,NaN,NaN
159.0,NaN,NaN,0.1345410747148692,NaN,NaN,NaN,NaN
160.0,NaN,NaN,0.1345507670086734,NaN,NaN,NaN,NaN
161.0,NaN,NaN,0.13456045930247762,NaN,NaN,NaN,NaN
162.0,NaN,NaN,0.13457015159628183,NaN,NaN,NaN,NaN
163.0,NaN,NaN,0.13457984389008604,NaN,NaN,NaN,NaN
164.0,NaN,NaN,0.13458953618389025,NaN,NaN,NaN,NaN
165.0,NaN,NaN,0.13459922847769445,NaN,NaN,NaN,NaN
166.0,NaN,NaN,0.13460892077149866,NaN,NaN,NaN,NaN
167.0,NaN,NaN,0.13461861306530287,NaN,NaN,NaN,NaN
168.0,NaN,NaN,0.13462830535910708,NaN,NaN,NaN,NaN
169.0,NaN,NaN,0.1346379976529113,NaN,NaN,NaN,NaN
170.0,NaN,NaN,0.1346476899467155,NaN,NaN,NaN,NaN
171.0,NaN,NaN,0.1346573822405197,NaN,NaN,NaN,NaN
